UserID,Age,Income,EmploymentStatus,Occupation,EducationLevel,FamilySize,Location,RiskTolerance,SavingsAmount,InvestmentTypes,InvestmentAmount,DebtAmount,CreditScore,Expenses,ExpenseCategories,FinancialGoals,BudgetPlan,TransactionID,TransactionDate,TransactionAmount,TransactionType,MerchantCategory,PaymentMethod,PortfolioID,AssetClass,AssetValue,ReturnRate,Liquidity
146435,27,57118.203008260505,Student,Stage manager,Bachelor,2,Bulgaria,High,9939.555260769726,Cryptocurrency,92692.77,36381.44,460,110609.67,Housing,Forward talk on friend finish.,Especially pressure card.,e85f501a-a59a-46c5-bbde-be6150eb34ff,2023-07-24,6513.62,Debit,Transportation,Cash,bfbd4b7b-f648-4734-973f-6b4f910caf92,Real Estate,15694.66,-0.039,0.5
857456,35,38904.70724622338,Unemployed,Quantity surveyor,College,6,Morocco,Low,11818.159413124838,Real Estate,8406.68,22749.47,693,70946.88,Misc,Meeting cell food other pattern cold.,Manager action goal determine.,6154e6c6-719e-4f09-8887-e28c8ef42399,2020-10-18,3012.03,Debit,Transportation,Credit Card,27e7d569-8fac-467c-91f0-5d6f0d332bd1,ETFs,39940.75,0.028,0.17
212048,36,58950.34528509115,Self-employed,Historic buildings inspector/conservation officer,PhD,1,Moldova,Medium,7896.191031594733,ETFs,43147.36,2427.18,829,27166.59,Transportation,Measure research task these.,Fight draw series you plan number maybe way.,edbbe9b1-8a08-497b-8806-596bddc1dd5f,2021-12-28,1359.73,Debit,Transportation,Cash,98218411-6f7d-423e-adc5-f07c513273b1,Bonds,42481.39,0.127,0.46
692965,56,41190.98826636698,Employed,Banker,None,4,Czech Republic,Low,10994.740733982473,Cryptocurrency,15062.0,14085.7,742,100203.54,Misc,Financial able section suddenly TV practice late behavior.,Race another behavior movement.,509abd73-6bfe-4523-8391-e39497a67324,2023-12-22,5304.0,Credit,Transportation,Credit Card,38e5faea-ab4a-47bc-8d6d-67b66f52f6c8,Stocks,35741.93,-0.046,0.86
553284,31,81232.55806366427,Self-employed,Banker,Bachelor,3,Western Sahara,Low,12183.692758667548,ETFs,50219.04,6077.57,484,141961.02,Housing,Somebody very north should.,Among however win manage country somebody.,6d0c3760-29a0-46e7-805f-43c71102de26,2023-01-24,5804.06,Transfer,Food,Electronic,9417e4ec-133d-4f6b-a7fa-b92deb4f340a,Real Estate,20050.03,0.188,0.83
620462,63,43125.99672317197,Self-employed,Trade union research officer,PhD,3,Cuba,Low,12021.473774808488,Bonds,50792.68,24481.07,753,87296.83,Healthcare,Campaign attack other cup discuss drug mission.,Society type see create.,f5b86e05-b282-4ca7-8723-299663a47979,2022-01-06,1790.1,Credit,Healthcare,Electronic,d69d0fa4-08c1-4576-99e0-c1bb738a276d,Real Estate,36630.62,0.084,0.0
738901,39,78972.23217166563,Retired,Retail buyer,Bachelor,6,Anguilla,High,13401.080527252247,ETFs,5315.71,18355.21,324,92273.91,Education,Stay process myself practice worry result.,Despite stage traditional.,1da27b00-d0d7-4c35-bdab-2ee69efeb886,2022-12-01,2933.88,Debit,Healthcare,Credit Card,a6dcaa9d-f266-407f-99ce-d665b762a4d2,Real Estate,17923.47,0.17,0.33
988168,31,78654.29886651589,Employed,Geochemist,Bachelor,4,Cameroon,Medium,11598.259129594886,Mutual Funds,27258.89,44458.3,511,141241.07,Education,Political model account fast morning.,Must industry respond identify moment.,9b44d192-3594-41ad-b0fb-f7881dd367fd,2021-11-23,3763.98,Transfer,Housing,Electronic,cc1acb4f-6ad1-49f4-b8ad-09069b09be09,ETFs,31977.29,0.194,0.26
606868,61,38185.88472525394,Self-employed,Telecommunications researcher,High School,3,South Georgia and the South Sandwich Islands,High,7479.100844961642,ETFs,9781.27,34319.38,695,39368.06,Food,Thus recently enjoy skin.,American card these employee issue or bank visit.,975831bd-490a-4aa9-9087-535a9f17c581,2021-01-23,3751.07,Credit,Entertainment,Cash,5d3f1924-edbe-4e4c-8fd6-a50183877098,Cryptocurrency,18480.09,-0.045,0.1
801821,58,52574.440933454855,Employed,"Psychologist, clinical",Master,6,Australia,High,9592.38663449177,Real Estate,64862.17,12616.34,476,76251.96,Education,Task vote anything election with site color opportunity.,Threat impact nearly hot read power green.,222b8b33-8d62-467f-9213-f1cc98f8beb5,2022-02-06,8651.97,Debit,Entertainment,Credit Card,0442c273-dbb1-4499-bfa0-545be033dd9d,Mutual Funds,14888.34,-0.087,0.93
238657,34,57766.99712699861,Self-employed,Sub,High School,2,Iran,Low,11738.382417691682,Mutual Funds,73200.16,16873.09,579,14737.06,Misc,That area message probably water.,Water know cover officer court top worker.,9060953e-af5f-47f5-a455-73774b95805d,2021-12-13,7855.39,Transfer,Transportation,Credit Card,86e391ba-9839-4020-918d-b08ca1ff2282,Cryptocurrency,5034.22,0.133,0.75
129054,50,78620.16292652034,Student,"Administrator, local government",PhD,1,Gibraltar,High,7563.857179432238,Mutual Funds,42258.84,14807.22,459,31914.33,Healthcare,National cultural standard clear piece.,Sit show memory.,83ef2a89-bdd6-48cd-abb1-78dda49cbb14,2023-08-06,7405.86,Transfer,Education,Cash,c4d1aefe-90a2-4e16-a253-78d9ff25532b,ETFs,31728.47,0.125,0.67
747417,49,65331.030027997615,Student,Immunologist,Bachelor,2,Guam,Medium,6621.459604191941,ETFs,29400.59,40958.47,711,36808.4,Entertainment,Start popular ready light.,Fight order here its space.,3b89e48c-779c-4cc2-8acf-952f4b2fef84,2020-07-01,5567.97,Credit,Transportation,Cash,a5bbebef-ea05-40fd-83f6-3d8e65a48707,Mutual Funds,14119.0,-0.191,0.92
235399,34,71405.93553017889,Unemployed,Radio broadcast assistant,None,2,Martinique,Low,10170.762087440124,Real Estate,40269.21,27137.42,502,19247.75,Education,Worry seat southern goal way.,Job game also bed policy less process.,551ae992-5ad0-456b-9fa8-1fca02471da4,2021-11-11,4349.65,Debit,Entertainment,Check,7284fd11-24cd-47d3-8029-c96035f6e7a3,Bonds,46662.67,-0.117,0.23
467418,21,78317.57235851469,Student,Museum/gallery curator,High School,1,Tokelau,Medium,13396.866414782517,Cryptocurrency,59404.92,8936.41,454,14393.13,Healthcare,Yeah teach health put part between sea.,Both especially call owner church over.,97b01d6c-25b1-4d7f-a3f9-a3cc5dc84796,2021-11-19,4975.54,Debit,Healthcare,Cash,8057ed1e-abb0-4d87-8c0f-4e99c8376f22,Cryptocurrency,46525.3,0.177,0.5
177189,23,76793.71343793119,Employed,Biomedical engineer,None,5,Uganda,Medium,13331.56250454606,Bonds,52956.28,17844.27,721,129429.46,Education,Public much blood.,Nothing benefit situation operation treat ability so simply.,5a4405e5-e603-4388-bd55-b4a6d2041051,2023-01-19,500.97,Transfer,Entertainment,Electronic,3d9fa3aa-0398-400e-a078-5e13f891db04,Cryptocurrency,6630.32,0.18,0.65
699216,58,85017.66463646712,Retired,Clinical research associate,High School,3,Tokelau,High,12312.956464269755,Mutual Funds,49361.62,875.95,624,45305.47,Education,Team bed floor example.,Wide wish international blue animal popular.,ea19fa1b-1d74-4d60-9728-b072176d4411,2023-09-05,7891.99,Debit,Misc,Check,64d1e6c5-f51c-44a6-8ac3-acd337707708,Cryptocurrency,4118.46,0.077,0.84
237044,45,73775.4023768531,Unemployed,"Scientist, research (life sciences)",Master,1,Vietnam,High,6612.176738321725,Cryptocurrency,43356.53,16231.63,779,36118.75,Transportation,Hope window staff item president rest.,Among policy fine together local play finally read.,58449006-edc1-4e39-b371-a78dbff9d3c8,2020-10-19,2622.05,Debit,Transportation,Cash,8fd9b895-2458-4eeb-8e37-64b2b9deeb48,Bonds,1143.93,0.127,0.99
148465,35,57895.02865624059,Self-employed,Fish farm manager,Master,4,France,High,7677.978688453062,Stocks,68116.05,31799.13,551,79666.37,Healthcare,Particularly score order challenge become management.,Indeed own by clearly course common.,460447a0-f80d-4cbc-ad56-b64452e2c4da,2021-11-15,144.54,Credit,Food,Credit Card,3bf6da2f-2e7b-4974-b7b0-742669b10bb0,Mutual Funds,1643.27,-0.037,0.54
224946,20,72888.54657397757,Student,Investment analyst,High School,4,Kuwait,Low,12310.304466259482,Mutual Funds,64634.49,29788.95,433,102166.12,Transportation,Along traditional guess attorney add reflect player.,West sell opportunity.,ad53710c-6aea-446a-a410-15264e75db71,2023-01-13,7905.24,Debit,Transportation,Check,f0c4d31a-0ab3-44b7-b6f4-8aaed9550c3c,Stocks,8916.54,-0.054,0.75
989596,18,66230.63061489334,Unemployed,Risk manager,High School,4,Mauritania,High,13916.952546412977,ETFs,95897.17,17862.22,798,65648.55,Education,His clearly film imagine take.,Explain structure economic film get floor.,64d18cb8-e211-40ef-afa1-285d13698bda,2020-04-13,3108.11,Credit,Housing,Credit Card,8b34e83e-25bb-4959-828b-28a9ebe5048e,Mutual Funds,9113.66,0.111,0.7
689667,39,68147.3651158612,Student,Operations geologist,PhD,5,Aruba,Medium,8742.305569777522,Mutual Funds,21957.98,1830.62,623,109279.84,Food,Ago politics population Democrat.,Project body study few remain nearly property.,7d887e88-c55a-4487-b208-b80b586a2093,2020-12-09,4236.48,Transfer,Entertainment,Cash,7e64a90e-c05b-4b19-9d50-d5b3e3e1b49c,Real Estate,26167.39,-0.143,0.86
262253,67,58813.34538430035,Unemployed,Data processing manager,Master,1,Tokelau,Medium,7012.449026541792,Stocks,5313.78,36934.02,843,55301.14,Transportation,Just take eye more.,Dream music person technology suffer wear success.,661d043e-5494-4a15-b865-15e56f15aa6b,2023-11-08,3642.51,Debit,Food,Check,87ce47f1-e67c-4bf8-b2d3-341a89d118ee,Cryptocurrency,5608.12,-0.043,0.41
676411,26,80445.02092117873,Employed,Counsellor,None,5,Mauritania,Low,10426.59071282512,Cryptocurrency,3568.8,12431.34,336,28606.46,Healthcare,Responsibility grow even.,Daughter rule see board.,d31602c7-1381-4e9b-a1f8-3ab92ace0541,2023-03-16,7562.91,Transfer,Misc,Cash,2f0c7f62-ed0d-4d03-bf82-806c7ec8cf90,Cryptocurrency,28662.66,-0.067,0.93
858982,58,60849.55128391383,Employed,Restaurant manager,Master,4,Antigua and Barbuda,High,5958.6713917953675,Stocks,26617.82,4202.34,399,55767.15,Transportation,Force quickly hot task his explain.,Police guess enough main team.,9cd267b0-a7fd-4468-90cb-27dba2d4768c,2022-09-10,3399.83,Credit,Misc,Cash,54e97010-12df-416c-b02d-73a69867251b,Bonds,4518.46,0.143,0.86
855887,34,60892.684184872356,Self-employed,Probation officer,High School,2,Guyana,Medium,12612.570526328787,Stocks,6584.74,4728.63,366,145337.6,Misc,Stuff hand rate beyond poor writer.,Up hundred value skill eight.,6c1d1a53-775d-48a7-b6d0-9963ba33af22,2023-06-22,8924.74,Transfer,Food,Credit Card,460bcff0-360b-45dc-8fdf-e49d5f7412c9,Stocks,41872.33,0.037,0.48
469970,28,44518.658153478784,Unemployed,Town planner,None,2,Cyprus,Medium,12091.99110444342,Cryptocurrency,10103.2,36339.37,387,69128.78,Education,Specific fear become stop medical situation degree.,Girl project though tree trouble number officer.,054e9ea7-44ae-44ae-8d02-7a32f7d7631a,2020-12-01,5712.53,Credit,Housing,Credit Card,1587f0a8-b41b-4f9d-838c-05183adb81f5,Real Estate,15047.28,-0.133,0.1
232464,65,62883.6233082295,Retired,Mechanical engineer,High School,5,Japan,Medium,13252.250462680695,Bonds,22646.5,31646.0,321,54070.37,Healthcare,Structure those success discussion strong energy.,Follow well edge we standard be anyone.,50f4357a-617e-4d10-97e6-e9141796ca37,2023-02-25,7825.39,Debit,Transportation,Cash,04b4cd5e-214e-4ba7-abfc-0a3ad6d1a5be,Bonds,49923.25,0.088,0.09
349849,46,46131.741338848726,Employed,Soil scientist,College,6,Svalbard & Jan Mayen Islands,Medium,8080.143640238242,Stocks,62022.07,21555.03,308,138169.05,Healthcare,Change manage present market everyone rock thousand.,Question central affect address natural rest lead.,529c4270-a0af-4ec5-9780-f13b17de2411,2020-11-18,3085.91,Transfer,Transportation,Credit Card,245264ad-6abc-4d2d-af58-d1d787ab63d2,Bonds,12168.4,0.068,0.2
337863,53,46965.11317703054,Self-employed,Advertising copywriter,High School,4,Mayotte,Low,11251.001031258473,Bonds,71582.33,13734.81,354,89319.62,Healthcare,Watch important lead population action talk.,Phone history concern kitchen discussion.,34525d2d-8e84-449c-a318-51f1ce1181d8,2020-07-22,3190.0,Transfer,Healthcare,Cash,0b93b0e4-1a91-4bfa-9a99-6ae2327ef766,Mutual Funds,38397.2,-0.084,0.37
839279,63,50724.83629594082,Unemployed,Structural engineer,Master,4,El Salvador,Medium,13033.615295680913,Real Estate,39190.81,48592.64,639,107979.73,Education,Difficult long black personal guy.,Herself situation player event.,bfdef3c4-488a-4472-b127-daf75c228baf,2020-04-13,2208.11,Credit,Healthcare,Check,5af85829-2d96-47b8-bb75-ac355fce6194,Bonds,42051.08,-0.184,0.51
256651,45,66664.01314901139,Self-employed,Tax adviser,Bachelor,4,Chad,Medium,9084.016906398061,Stocks,10130.43,34449.6,392,11041.42,Housing,Just cell employee join big up add history.,Time tax open.,c7bb1f13-b4a5-4927-adc3-3c1d1a7b6088,2020-10-18,7812.81,Transfer,Entertainment,Cash,b7f8e48f-11b8-47b3-a573-b2e64b6777c3,Stocks,33714.67,-0.186,0.19
692552,53,45637.54135009568,Employed,Quality manager,Master,4,Niue,Medium,12672.528242402752,Stocks,73392.44,12205.04,620,119648.94,Education,Important allow loss Congress skill part whose.,Friend collection great gun chance.,d349a13c-82e1-4a3b-a0c7-369c0daf2e9f,2020-10-21,8052.84,Credit,Misc,Cash,3efa8330-01c9-40eb-9927-ab0d20505272,Real Estate,19943.59,0.152,0.14
571820,18,54393.85067515923,Self-employed,Field trials officer,Master,1,Guadeloupe,Medium,8396.661872214041,Cryptocurrency,87952.77,41278.57,665,143600.54,Housing,Him point write sister open recently conference office.,By generation where should.,172ad044-ccff-485e-aebf-bf48c1335fb7,2020-01-13,289.88,Credit,Entertainment,Cash,c81a9f86-0bd2-4d4a-8961-b8fd232bd101,ETFs,44578.6,0.07,0.51
982667,25,46808.06825177475,Unemployed,Pharmacologist,PhD,5,Swaziland,Medium,11150.35379595701,Mutual Funds,26826.69,41745.9,507,68212.14,Transportation,Shake similar sign democratic trouble news whom.,Play another special.,eaca829e-d115-4e49-a2ad-56de7cc0f017,2022-08-27,1309.43,Debit,Food,Electronic,867ab00d-e397-418a-938c-d2307929f3ee,ETFs,35556.44,-0.143,0.2
103933,22,65896.64329534724,Student,Museum/gallery conservator,None,5,Haiti,High,12488.715445456972,Real Estate,20570.54,36634.39,454,78165.19,Transportation,Many year year bank pretty present.,Forward individual yes free ahead hit though smile.,eefb7027-e4e6-41a8-bb53-c9ed2ab1e711,2022-06-21,8570.52,Credit,Transportation,Cash,99ce0826-d1a6-499b-a6e6-5218dd65983e,ETFs,13502.13,0.018,0.9
971723,62,68011.50797607776,Retired,Horticultural consultant,PhD,1,South Africa,Low,13329.621260272306,ETFs,78572.77,26177.94,518,148371.64,Entertainment,Inside between amount understand each third government.,Onto argue what.,2b20bdf7-45e4-40f3-a664-1d8981a8503d,2022-09-21,3695.93,Transfer,Entertainment,Cash,e734fcdd-3c1b-4f93-83b1-b9317eb0e68a,Real Estate,28560.18,0.066,0.97
381702,27,62468.519678262724,Employed,Health service manager,PhD,2,Nicaragua,Low,12107.933053072278,Stocks,34763.31,22920.98,614,30743.49,Education,Out among ago send read.,Build treatment nation long remain house.,8a840d68-b5bc-49c0-b354-dee0fec6a7dc,2020-06-26,7989.5,Credit,Misc,Credit Card,ca29f05f-c7e7-4a3c-b86d-4968cd1141c3,Stocks,35005.75,-0.165,0.77
703297,52,44481.34649698884,Unemployed,Professor Emeritus,PhD,5,Romania,High,6913.7340672653845,ETFs,28799.25,3826.81,367,133790.68,Healthcare,Writer you attack room determine.,Simply for trip base page.,8bd2ee7c-7303-4a19-acd6-1b293a8fb67b,2020-06-21,8758.98,Credit,Food,Electronic,d6bf7ae8-a10e-4014-a756-ec20dd6d3135,Real Estate,40732.2,0.067,0.53
778895,20,49114.84318681023,Unemployed,Farm manager,College,3,Cape Verde,Medium,7208.491230269847,Cryptocurrency,59631.34,18639.77,671,43603.27,Healthcare,After key because.,Direction us economy according run article fly.,13a070ee-4022-4045-b220-19173fc363ac,2021-04-16,7833.01,Debit,Food,Check,a590227e-9550-4506-a0a8-199296ecf900,Mutual Funds,15102.28,-0.049,0.08
992334,41,46634.924357976844,Self-employed,Records manager,None,5,Burundi,High,12197.506153101132,Real Estate,73388.23,7337.52,623,94549.06,Entertainment,Board house month where fear.,Customer door detail bit note partner hospital wind.,4b0db44a-39db-48a4-9fbe-909fd28804d3,2021-05-05,8543.03,Credit,Misc,Cash,5efef1a0-375d-40ac-94e3-08c019bd85e2,Real Estate,37061.26,-0.193,0.21
307307,55,44314.19918540195,Employed,Medical illustrator,High School,6,Czech Republic,Medium,13894.68251756057,Cryptocurrency,9424.26,48842.17,757,143988.77,Misc,Opportunity week speech let.,Small young society condition oil.,5340eb0f-ff73-4e1c-85c8-4860831a0895,2021-01-03,1844.07,Credit,Food,Credit Card,3d01cd10-4e87-4432-af54-9d7107f4811a,Real Estate,7294.61,-0.166,0.62
890574,53,47394.39548712428,Student,Clinical cytogeneticist,Bachelor,5,Rwanda,Medium,12288.864330759428,Bonds,50324.02,31890.72,786,137022.97,Misc,Respond attorney Republican office approach financial.,Available case may.,0f550a8b-4b5a-4c1b-8b20-ab7a794ccb00,2023-01-19,4187.92,Credit,Housing,Cash,18761298-0c47-4da0-84b9-319eb969dd3b,ETFs,40707.88,-0.19,0.53
599769,27,51546.461734184784,Student,Midwife,Master,2,Bangladesh,Medium,9972.019905854768,ETFs,70047.12,44101.84,646,110909.81,Housing,Bar grow lose investment small film.,Position institution task nearly issue.,3ac55914-5ba3-4732-b1a3-f990d31d5ef5,2020-04-13,7006.28,Transfer,Healthcare,Check,e8cc28cf-05e6-4d46-83d6-7a0e78700582,Bonds,43112.0,0.106,0.54
713931,45,36966.07304687615,Retired,Research scientist (physical sciences),Bachelor,1,Uruguay,Low,13343.708277962563,ETFs,47675.83,19095.65,479,68501.83,Education,Lawyer how mouth environmental.,Husband ball compare very which sell.,dcaf37e7-c4f5-423a-9b66-304d8cb9d7b2,2022-08-17,542.87,Debit,Housing,Cash,702cd45b-b9d7-4189-a8de-5e39790916bf,Real Estate,27264.71,-0.088,0.64
457004,26,58959.45337839657,Retired,Data processing manager,Bachelor,2,Cuba,High,8064.501487627995,Real Estate,30532.42,49013.32,596,117920.39,Education,Realize scientist law affect first action beautiful.,Party TV hope your action tonight avoid.,be564a80-5bfd-4793-b228-609186c6013a,2022-09-20,3965.51,Debit,Transportation,Check,473a0b81-aa67-4264-921a-42bb151f403e,Real Estate,15142.16,0.13,0.69
630077,20,67026.44197609562,Self-employed,Psychotherapist,High School,2,Chile,Medium,13477.688787828887,Cryptocurrency,90666.78,3938.24,610,98415.31,Entertainment,Without close skill.,Tax process work piece same tell state.,4483766e-1360-4069-8f8a-8479e4886966,2021-01-23,3340.69,Transfer,Food,Check,550b6223-218a-4cb8-82df-9eb9a15bfb86,Stocks,32209.17,-0.002,0.49
269371,37,53580.33467323473,Employed,Exercise physiologist,High School,1,Venezuela,High,8530.165261679089,Cryptocurrency,23861.95,46372.03,403,109591.13,Housing,Your bit investment board early democratic pick high.,Win sing region under discuss.,962c81ab-5b9f-4e8e-b7e0-361890b8c975,2022-04-03,6082.79,Transfer,Food,Cash,59f38d51-3de3-4dd2-b8d3-c53dd83db3b7,Cryptocurrency,12826.84,-0.154,0.6
722214,41,58516.088710427015,Student,"Librarian, public",Bachelor,6,Saudi Arabia,Medium,9642.003740709666,Real Estate,31511.25,37463.35,463,122029.21,Transportation,Production we human customer.,Card writer word within between stuff attack.,6175d3c8-0a18-4196-b1fc-86e60a3552d4,2022-08-05,2289.79,Debit,Education,Cash,2f408c47-2d62-457a-86e8-519218dd5f16,Mutual Funds,10862.84,0.182,0.34
208150,68,80244.58476499812,Employed,"Geologist, engineering",Master,3,Equatorial Guinea,Low,8214.853995966952,Cryptocurrency,6945.46,21126.5,455,62223.34,Food,Sit result just stuff.,Son idea data lose tough worry surface.,66ca0dae-24ba-4aea-bd14-fd930ef70861,2023-09-26,537.94,Credit,Education,Check,706bbfdf-a486-4ac0-a833-c3c4610f0eb3,ETFs,46777.65,-0.119,0.62
460365,20,71472.29238552152,Self-employed,Geoscientist,High School,1,Taiwan,High,12876.025080532832,Stocks,18734.44,1119.17,467,10383.22,Food,Question lay blood available determine score.,Mr include really drug.,553b9f48-8e15-42d6-9d84-fac838881861,2022-08-27,6948.23,Debit,Education,Credit Card,b0b9fe70-25fe-4ca2-bebd-a15f3647c891,Real Estate,40783.48,-0.177,0.62
661539,40,64993.56624639168,Employed,"Programmer, systems",Master,2,Belarus,High,12503.328606906049,ETFs,89986.92,47517.94,725,77591.77,Healthcare,Policy similar similar crime father.,Scientist data benefit great candidate down.,c536aeda-fb3b-4920-a3b7-cae22bef04b1,2021-02-17,6753.0,Credit,Transportation,Electronic,8285379a-8266-4466-96d5-ff00fd419b23,Bonds,21812.87,0.058,0.81
